Area,Year,Temperature Change
Western Africa,2004,0.95
Western Africa,2004,1.19
Western Africa,2004,1.491
Western Africa,2004,1.41
Western Africa,2004,1.864
Northern America,2004,-0.48
Northern America,2004,1.466
Northern America,2004,1.56
Northern America,2004,0.833
Northern America,2004,-0.07
Northern America,2004,0.204
Northern America,2004,0.335
Northern America,2004,-0.273
Northern America,2004,0.332
Northern America,2004,0.673
Northern America,2004,1.331
Northern America,2004,0.228
Central America,2004,0.426
Central America,2004,-0.105
Central America,2004,1.367
Central America,2004,0.053
Central America,2004,0.518
Central America,2004,0.237
Central America,2004,0.28
Central America,2004,0.499
Central America,2004,0.193
Central America,2004,0.938
Central America,2004,0.066
Central America,2004,0.193
South America,2004,0.966
South America,2004,0.488
South America,2004,0.955
South America,2004,1.34
South America,2004,-0.233
South America,2004,0.818
South America,2004,0.485
South America,2004,0.674
South America,2004,1.09
South America,2004,0.88
South America,2004,0.648
South America,2004,0.897
Central Asia,2004,3.63
Central Asia,2004,6.122
Central Asia,2004,3.328
Central Asia,2004,-0.018
Central Asia,2004,1.522
Central Asia,2004,1.194
Central Asia,2004,-0.209
Central Asia,2004,0.777
Central Asia,2004,1.328
Central Asia,2004,1.137
Central Asia,2004,3.636
Central Asia,2004,0.688
Eastern Asia,2004,1.291
Eastern Asia,2004,3.011
Eastern Asia,2004,1.67
Eastern Asia,2004,2.374
Eastern Asia,2004,0.826
Eastern Asia,2004,0.888
Eastern Asia,2004,0.519
Eastern Asia,2004,0.171
Eastern Asia,2004,0.732
Eastern Asia,2004,0.524
Eastern Asia,2004,1.482
Eastern Asia,2004,1.423
Southern Asia,2004,1.261
Southern Asia,2004,1.504
Southern Asia,2004,2.329
Southern Asia,2004,0.945
Southern Asia,2004,0.479
Southern Asia,2004,0.2
Southern Asia,2004,0.42
Southern Asia,2004,0.707
Southern Asia,2004,0.737
Southern Asia,2004,-0.14
Southern Asia,2004,1.28
Southern Asia,2004,0.565
South-Eastern Asia,2004,0.842
South-Eastern Asia,2004,0.423
South-Eastern Asia,2004,0.837
South-Eastern Asia,2004,0.7
South-Eastern Asia,2004,0.314
South-Eastern Asia,2004,0.346
South-Eastern Asia,2004,0.198
South-Eastern Asia,2004,0.608
South-Eastern Asia,2004,0.39
South-Eastern Asia,2004,0.494
South-Eastern Asia,2004,0.841
South-Eastern Asia,2004,0.384
Western Asia,2004,1.402
Western Asia,2004,0.52
Western Asia,2004,1.715
Western Asia,2004,0.374
Western Asia,2004,0.543
Western Asia,2004,0.695
Western Asia,2004,1.055
Western Asia,2004,0.775
Western Asia,2004,0.587
Western Asia,2004,1.391
Western Asia,2004,0.732
Western Asia,2004,-1.185
Eastern Europe,2004,2.268
Eastern Europe,2004,2.054
Eastern Europe,2004,1.572
Eastern Europe,2004,-0.022
Eastern Europe,2004,0.803
Eastern Europe,2004,0.432
Eastern Europe,2004,0.435
Eastern Europe,2004,0.234
Eastern Europe,2004,0.81
Eastern Europe,2004,0.723
Eastern Europe,2004,3.244
Eastern Europe,2004,-0.722
Northern Europe,2004,0.461
Northern Europe,2004,2.141
Northern Europe,2004,2.332
Northern Europe,2004,2.394
Northern Europe,2004,1.182
Northern Europe,2004,-0.436
Northern Europe,2004,0.517
Northern Europe,2004,1.641
Northern Europe,2004,1.414
Northern Europe,2004,0.451
Northern Europe,2004,0.176
Northern Europe,2004,2.748
Southern Europe,2004,0.631
Southern Europe,2004,0.583
Southern Europe,2004,0.181
Southern Europe,2004,0.643
Southern Europe,2004,-0.538
Southern Europe,2004,1.893
Southern Europe,2004,1.176
Southern Europe,2004,1.158
Southern Europe,2004,0.951
Southern Europe,2004,2.044
Southern Europe,2004,0.066
Southern Europe,2004,0.85
Western Europe,2004,0.972
Western Europe,2004,1.44
Western Europe,2004,0.281
Western Europe,2004,1.33
Western Europe,2004,0.016
Western Europe,2004,1.061
Western Europe,2004,0.549
Western Europe,2004,1.953
Western Europe,2004,1.094
Western Europe,2004,1.69
Western Europe,2004,0.382
Western Europe,2004,0.291
Australia and New Zealand,2004,0.614
Australia and New Zealand,2004,0.903
Australia and New Zealand,2004,0.324
Australia and New Zealand,2004,0.96
Australia and New Zealand,2004,0.39
Australia and New Zealand,2004,0.719
Australia and New Zealand,2004,0.438
Australia and New Zealand,2004,0.081
Australia and New Zealand,2004,-0.001
Australia and New Zealand,2004,1.724
Australia and New Zealand,2004,0.533
Australia and New Zealand,2004,0.593
Antarctica,2005,1.749
Antarctica,2005,0.47
Antarctica,2005,1.989
Antarctica,2005,1.247
Antarctica,2005,-1.167
Antarctica,2005,-0.434
Antarctica,2005,-1.222
Antarctica,2005,0.182
Antarctica,2005,4.774
Antarctica,2005,1.65
Antarctica,2005,-0.678
Antarctica,2005,2.965
South Africa,2005,0.878
South Africa,2005,1.431
South Africa,2005,0.268
South Africa,2005,0.231
South Africa,2005,1.147
South Africa,2005,1.07
South Africa,2005,1.572
South Africa,2005,1.136
South Africa,2005,1.75
South Africa,2005,1.168
South Africa,2005,0.778
South Africa,2005,-0.06
Africa,2005,0.228
Africa,2005,1.531
Africa,2005,1.566
Africa,2005,1.373
Africa,2005,1.215
Africa,2005,0.887
Africa,2005,1.022
Africa,2005,1.212
Africa,2005,1.065
Africa,2005,1.027
Africa,2005,1.047
Africa,2005,1.311
Eastern Africa,2005,0.951
Eastern Africa,2005,1.629
Eastern Africa,2005,1.273
Eastern Africa,2005,1.11
Eastern Africa,2005,1.076
Eastern Africa,2005,1.159
Eastern Africa,2005,0.702
Eastern Africa,2005,1.151
Eastern Africa,2005,0.799
Eastern Africa,2005,0.766
Eastern Africa,2005,1.209
Eastern Africa,2005,1.065
Middle Africa,2005,0.755
Middle Africa,2005,2.413
Middle Africa,2005,1.458
Middle Africa,2005,1.203
Middle Africa,2005,0.541
Middle Africa,2005,0.446
Middle Africa,2005,0.757
Middle Africa,2005,0.952
Middle Africa,2005,0.904
Middle Africa,2005,0.52
Middle Africa,2005,1.079
Middle Africa,2005,1.267
Northern Africa,2005,-0.731
Northern Africa,2005,0.484
Northern Africa,2005,1.72
Northern Africa,2005,1.691
Northern Africa,2005,1.586
Northern Africa,2005,0.793
Northern Africa,2005,1.544
Northern Africa,2005,1.481
Northern Africa,2005,1.178
Northern Africa,2005,1.539
Northern Africa,2005,0.905
Northern Africa,2005,1.412
Southern Africa,2005,0.778
Southern Africa,2005,1.107
Southern Africa,2005,0.475
Southern Africa,2005,0.456
Southern Africa,2005,1.84
Southern Africa,2005,1.94
Southern Africa,2005,1.237
Southern Africa,2005,1.435
Southern Africa,2005,1.382
Southern Africa,2005,1.205
Southern Africa,2005,0.635
Southern Africa,2005,-0.224
Western Africa,2005,0.011
Western Africa,2005,2.119
Western Africa,2005,2.242
Western Africa,2005,1.781
Western Africa,2005,1.296
Western Africa,2005,0.752
Western Africa,2005,0.82
Western Africa,2005,1.086
Western Africa,2005,1.218
Western Africa,2005,1.052
Western Africa,2005,1.224
Western Africa,2005,2.142
Northern America,2005,1.151
Northern America,2005,2.295
Northern America,2005,2.059
Northern America,2005,1.897
Northern America,2005,0.739
Northern America,2005,0.914
Northern America,2005,0.681
Northern America,2005,0.75
Northern America,2005,1.232
Northern America,2005,1.279
Northern America,2005,1.597
Northern America,2005,2.34
Central America,2005,1.43
Central America,2005,0.898
Central America,2005,0.672
Central America,2005,0.761
Central America,2005,0.563
Central America,2005,0.955
Central America,2005,1.009
Central America,2005,0.612
Central America,2005,1.09
Central America,2005,0.355
Central America,2005,0.588
Central America,2005,0.746
South America,2005,1.001
South America,2005,0.955
South America,2005,0.888
South America,2005,0.871
South America,2005,0.934
South America,2005,1.448
South America,2005,0.727
South America,2005,1.062
South America,2005,0.101
South America,2005,0.803
South America,2005,0.907
South America,2005,0.396
Central Asia,2005,1.905
Central Asia,2005,-2.006
Central Asia,2005,4.147
Central Asia,2005,1.342
Central Asia,2005,1.403
Central Asia,2005,1.558
Central Asia,2005,1.458
Central Asia,2005,0.262
Central Asia,2005,2.141
Central Asia,2005,2.546
Central Asia,2005,2.115
Central Asia,2005,1.952
Eastern Asia,2005,0.676
Eastern Asia,2005,-1.006
Eastern Asia,2005,0.962
Eastern Asia,2005,1.641
Eastern Asia,2005,0.57
Eastern Asia,2005,1.532
Eastern Asia,2005,1.171
Eastern Asia,2005,0.602
Eastern Asia,2005,1.639
Eastern Asia,2005,1.157
Eastern Asia,2005,1.905
Eastern Asia,2005,-0.836
Southern Asia,2005,0.263
Southern Asia,2005,-0.134
Southern Asia,2005,0.966
Southern Asia,2005,0.27
Southern Asia,2005,-0.083
Southern Asia,2005,1.083
Southern Asia,2005,0.657
Southern Asia,2005,0.675
Southern Asia,2005,0.997
Southern Asia,2005,0.642
Southern Asia,2005,0.334
Southern Asia,2005,0.861
South-Eastern Asia,2005,0.742
South-Eastern Asia,2005,1.493
South-Eastern Asia,2005,0.554
South-Eastern Asia,2005,0.621
South-Eastern Asia,2005,0.799
South-Eastern Asia,2005,0.927
South-Eastern Asia,2005,0.792
South-Eastern Asia,2005,0.772
South-Eastern Asia,2005,0.694
South-Eastern Asia,2005,0.655
South-Eastern Asia,2005,0.652
South-Eastern Asia,2005,0.353
Western Asia,2005,0.539
Western Asia,2005,0.235
Western Asia,2005,0.871
Western Asia,2005,1.402
Western Asia,2005,0.362
Western Asia,2005,0.634
Western Asia,2005,1.267
Western Asia,2005,1.451
Western Asia,2005,0.637
Western Asia,2005,0.104
Western Asia,2005,-0.025
Western Asia,2005,1.895
Eastern Europe,2005,3.582
Eastern Europe,2005,0.337
Eastern Europe,2005,1.072
Eastern Europe,2005,1.66
Eastern Europe,2005,2.12
Eastern Europe,2005,1.077
Eastern Europe,2005,1.084
Eastern Europe,2005,0.8
Eastern Europe,2005,1.802
Eastern Europe,2005,2.73
Eastern Europe,2005,3.975
Eastern Europe,2005,1.388
Northern Europe,2005,4.366
Northern Europe,2005,1.973
Northern Europe,2005,-0.304
Northern Europe,2005,1.933
Northern Europe,2005,0.113
Northern Europe,2005,0.276
Northern Europe,2005,1.811
Northern Europe,2005,0.807
Northern Europe,2005,1.369
Northern Europe,2005,1.88
Northern Europe,2005,2.576
Northern Europe,2005,0.965
Southern Europe,2005,-0.131
Southern Europe,2005,-2.221
Southern Europe,2005,0.311
Southern Europe,2005,0.915
Southern Europe,2005,1.834
Southern Europe,2005,2.132
Southern Europe,2005,1.526
Southern Europe,2005,0.661
Southern Europe,2005,0.638
Southern Europe,2005,0.968
Southern Europe,2005,-0.372
Southern Europe,2005,-0.274
Western Europe,2005,1.781
Western Europe,2005,-1.465
Western Europe,2005,0.483
Western Europe,2005,1.536
Western Europe,2005,1.358
Western Europe,2005,2.166
Western Europe,2005,1.551
Western Europe,2005,0.066
Western Europe,2005,1.48
Western Europe,2005,2.669
Western Europe,2005,0.086
Western Europe,2005,-0.777
Australia and New Zealand,2005,0.665
Australia and New Zealand,2005,0.809
Australia and New Zealand,2005,1.01
Australia and New Zealand,2005,2.374
Australia and New Zealand,2005,1.529
Australia and New Zealand,2005,0.995
Australia and New Zealand,2005,1.271
Australia and New Zealand,2005,0.629
Australia and New Zealand,2005,1.317
Australia and New Zealand,2005,1.311
Australia and New Zealand,2005,0.944
Australia and New Zealand,2005,1.147
Antarctica,2006,0.072
Antarctica,2006,-1.302
Antarctica,2006,-0.661
Antarctica,2006,0.934
Antarctica,2006,0.45
Antarctica,2006,0.348
Antarctica,2006,-3.34
Antarctica,2006,1.432
Antarctica,2006,-0.329
Antarctica,2006,-2.514
Antarctica,2006,0.972
Antarctica,2006,-0.693
South Africa,2006,0.797
South Africa,2006,0.928
South Africa,2006,-0.834
South Africa,2006,0.413
South Africa,2006,-1.229
South Africa,2006,0.712
South Africa,2006,1.407
South Africa,2006,-0.163
South Africa,2006,0.94
South Africa,2006,1.469
South Africa,2006,0.763
South Africa,2006,0.794
Africa,2006,0.921
Africa,2006,1.01
Africa,2006,0.871
Africa,2006,1.092
Africa,2006,0.591
Africa,2006,1.005
Africa,2006,1.271
Africa,2006,0.989
Africa,2006,0.759
Africa,2006,1.103
Africa,2006,0.357
Africa,2006,0.145
Eastern Africa,2006,1.075
Eastern Africa,2006,1.294
Eastern Africa,2006,0.691
Eastern Africa,2006,0.482
Eastern Africa,2006,0.647
Eastern Africa,2006,0.853
Eastern Africa,2006,0.952
Eastern Africa,2006,0.811
Eastern Africa,2006,0.45
Eastern Africa,2006,0.701
Eastern Africa,2006,0.53
Eastern Africa,2006,0.666
Middle Africa,2006,1.367
Middle Africa,2006,1.411
Middle Africa,2006,0.849
Middle Africa,2006,0.822
Middle Africa,2006,0.124
Middle Africa,2006,1.193
Middle Africa,2006,1.332
Middle Africa,2006,0.725
Middle Africa,2006,0.602
Middle Africa,2006,0.638
Middle Africa,2006,0.166
Middle Africa,2006,0.029
Northern Africa,2006,0.435
Northern Africa,2006,0.634
Northern Africa,2006,1.365
Northern Africa,2006,1.982
Northern Africa,2006,1.42
Northern Africa,2006,0.971
Northern Africa,2006,1.24
Northern Africa,2006,1.731
Northern Africa,2006,1.027
Northern Africa,2006,1.444
Northern Africa,2006,0.195
Northern Africa,2006,-0.171
Southern Africa,2006,-0.356
Southern Africa,2006,0.175
Southern Africa,2006,-1.082
Southern Africa,2006,0.038
Southern Africa,2006,-0.997
Southern Africa,2006,0.24
Southern Africa,2006,1.246
Southern Africa,2006,-0.384
Southern Africa,2006,0.83
Southern Africa,2006,0.974
Southern Africa,2006,0.536
Southern Africa,2006,0.521
Western Africa,2006,1.512
Western Africa,2006,1.169
Western Africa,2006,1.243
Western Africa,2006,1.236
Western Africa,2006,0.579
Western Africa,2006,1.339
Western Africa,2006,1.592
Western Africa,2006,1.027
Western Africa,2006,0.847
Western Africa,2006,1.599
Western Africa,2006,0.533
Western Africa,2006,0.005
Northern America,2006,4.281
Northern America,2006,2.132
Northern America,2006,2.138
Northern America,2006,2.436
Northern America,2006,1.762
Northern America,2006,1.557
Northern America,2006,1.247
Northern America,2006,0.743
Northern America,2006,0.822
Northern America,2006,0.765
Northern America,2006,0.081
Northern America,2006,3.599
Central America,2006,1.2
Central America,2006,1.116
Central America,2006,0.964
Central America,2006,1.31
Central America,2006,0.801
Central America,2006,0.684
Central America,2006,0.645
Central America,2006,0.458
Central America,2006,0.363
Central America,2006,0.758
Central America,2006,0.647
Central America,2006,0.237
South America,2006,0.856
South America,2006,0.932
South America,2006,0.815
South America,2006,0.781
South America,2006,-0.122
South America,2006,1.048
South America,2006,1.384
South America,2006,1.043
South America,2006,0.608
South America,2006,1.135
South America,2006,0.553
South America,2006,0.976
Central Asia,2006,-4.558
Central Asia,2006,4.402
Central Asia,2006,4.817
Central Asia,2006,1.951
Central Asia,2006,0.756
Central Asia,2006,2.281
Central Asia,2006,-0.571
Central Asia,2006,1.601
Central Asia,2006,0.651
Central Asia,2006,2.577
Central Asia,2006,2.139
Central Asia,2006,1.654
Eastern Asia,2006,1.388
Eastern Asia,2006,2.125
Eastern Asia,2006,1.436
Eastern Asia,2006,0.658
Eastern Asia,2006,0.804
Eastern Asia,2006,0.873
Eastern Asia,2006,0.899
Eastern Asia,2006,1.506
Eastern Asia,2006,0.891
Eastern Asia,2006,2.399
Eastern Asia,2006,2.157
Eastern Asia,2006,1.331
Southern Asia,2006,0.182
Southern Asia,2006,3.098
Southern Asia,2006,0.977
Southern Asia,2006,0.541
Southern Asia,2006,1.357
Southern Asia,2006,0.56
Southern Asia,2006,0.831
Southern Asia,2006,0.643
Southern Asia,2006,0.548
Southern Asia,2006,1.757
Southern Asia,2006,1.096
Southern Asia,2006,-0.128
South-Eastern Asia,2006,0.688
South-Eastern Asia,2006,1.002
South-Eastern Asia,2006,0.748
South-Eastern Asia,2006,0.32
South-Eastern Asia,2006,0.007
South-Eastern Asia,2006,0.46
South-Eastern Asia,2006,0.601
South-Eastern Asia,2006,0.453
South-Eastern Asia,2006,0.351
South-Eastern Asia,2006,0.73
South-Eastern Asia,2006,1.201
South-Eastern Asia,2006,0.87
Western Asia,2006,0.374
Western Asia,2006,1.063
Western Asia,2006,1.151
Western Asia,2006,0.861
Western Asia,2006,1.284
Western Asia,2006,2.103
Western Asia,2006,0.796
Western Asia,2006,2.263
Western Asia,2006,0.835
Western Asia,2006,1.4
Western Asia,2006,-0.42
Western Asia,2006,-1.791
Eastern Europe,2006,-2.653
Eastern Europe,2006,0.626
Eastern Europe,2006,1.115
Eastern Europe,2006,-1.195
Eastern Europe,2006,0.74
Eastern Europe,2006,1.761
Eastern Europe,2006,0.42
Eastern Europe,2006,0.546
Eastern Europe,2006,1.423
Eastern Europe,2006,0.488
Eastern Europe,2006,2.011
Eastern Europe,2006,3.563
Northern Europe,2006,2.082
Northern Europe,2006,0.866
Northern Europe,2006,-2.257
Northern Europe,2006,1.267
Northern Europe,2006,1.271
Northern Europe,2006,1.191
Northern Europe,2006,2.117
Northern Europe,2006,2.276
Northern Europe,2006,2.795
Northern Europe,2006,1.367
Northern Europe,2006,1.991
Northern Europe,2006,5.296
Southern Europe,2006,-0.934
Southern Europe,2006,-0.521
Southern Europe,2006,0.669
Southern Europe,2006,1.905
Southern Europe,2006,1.789
Southern Europe,2006,1.573
Southern Europe,2006,2.386
Southern Europe,2006,0.64
Southern Europe,2006,1.347
Southern Europe,2006,2.247
Southern Europe,2006,1.635
Southern Europe,2006,0.837
Western Europe,2006,-0.942
Western Europe,2006,-0.633
Western Europe,2006,-0.761
Western Europe,2006,1.139
Western Europe,2006,1.416
Western Europe,2006,1.973
Western Europe,2006,4.836
Western Europe,2006,-0.447
Western Europe,2006,3.098
Western Europe,2006,3.35
Western Europe,2006,2.916
Western Europe,2006,2.32
Australia and New Zealand,2006,1.161
Australia and New Zealand,2006,0.649
Australia and New Zealand,2006,0.626
Australia and New Zealand,2006,-0.417
Australia and New Zealand,2006,-0.538
Australia and New Zealand,2006,-0.852
Australia and New Zealand,2006,0.175
Australia and New Zealand,2006,1.175
Australia and New Zealand,2006,1.425
Australia and New Zealand,2006,1.478
Australia and New Zealand,2006,1.59
Australia and New Zealand,2006,0.362
Antarctica,2007,1.023
Antarctica,2007,-0.534
Antarctica,2007,-1.164
Antarctica,2007,-1.966
Antarctica,2007,2.933
Antarctica,2007,4.728
Antarctica,2007,2.427
Antarctica,2007,0.579
Antarctica,2007,-0.275
Antarctica,2007,0.539
Antarctica,2007,0.569
Antarctica,2007,-0.026
South Africa,2007,1.271
South Africa,2007,1.456
South Africa,2007,0.907
South Africa,2007,1.551
South Africa,2007,0.639
South Africa,2007,0.59
South Africa,2007,0.281
South Africa,2007,0.658
South Africa,2007,1.905
South Africa,2007,0.235
South Africa,2007,-0.375
South Africa,2007,0.083
Africa,2007,0.369
Africa,2007,1.044
Africa,2007,0.845
Africa,2007,1.119
Africa,2007,1.12
Africa,2007,0.916
Africa,2007,0.863
Africa,2007,0.733
Africa,2007,0.961
Africa,2007,0.884
Africa,2007,0.816
Africa,2007,0.533
Eastern Africa,2007,0.506
Eastern Africa,2007,0.884
Eastern Africa,2007,1.017
Eastern Africa,2007,0.758
Eastern Africa,2007,1.035
Eastern Africa,2007,0.685
Eastern Africa,2007,0.656
Eastern Africa,2007,0.782
Eastern Africa,2007,0.925
Eastern Africa,2007,0.468
Eastern Africa,2007,0.736
Eastern Africa,2007,0.466
Middle Africa,2007,0.453
Middle Africa,2007,0.904
Middle Africa,2007,0.881
Middle Africa,2007,0.774
Middle Africa,2007,1.148
Middle Africa,2007,0.6
Middle Africa,2007,0.854
Middle Africa,2007,0.592
Middle Africa,2007,0.623
Middle Africa,2007,0.401
Middle Africa,2007,0.635
Middle Africa,2007,0.671
Northern Africa,2007,0.215
Northern Africa,2007,1.07
Northern Africa,2007,0.402
Northern Africa,2007,1.17
Northern Africa,2007,1.182
Northern Africa,2007,1.058
Northern Africa,2007,1.027
Northern Africa,2007,1.102
Northern Africa,2007,0.937
Northern Africa,2007,1.382
Northern Africa,2007,0.827
Northern Africa,2007,0.47
Southern Africa,2007,1.05
Southern Africa,2007,1.634
Southern Africa,2007,1.52
Southern Africa,2007,1.504
Southern Africa,2007,0.705
Southern Africa,2007,0.677
Southern Africa,2007,0.359
Southern Africa,2007,0.269
Southern Africa,2007,1.736
Southern Africa,2007,0.154
Southern Africa,2007,0.021
Southern Africa,2007,-0.37
Western Africa,2007,0.052
Western Africa,2007,1.07
Western Africa,2007,0.951
Western Africa,2007,1.623
Western Africa,2007,1.273
Western Africa,2007,1.4
Western Africa,2007,1.077
Western Africa,2007,0.523
Western Africa,2007,1.062
Western Africa,2007,1.461
Western Africa,2007,1.422
Western Africa,2007,0.932
Northern America,2007,2.652
Northern America,2007,0.057
Northern America,2007,1.001
Northern America,2007,0.94
Northern America,2007,0.532
Northern America,2007,0.857
Northern America,2007,1.289
Northern America,2007,0.894
Northern America,2007,0.687
Northern America,2007,1.358
Northern America,2007,0.968
Northern America,2007,0.39
Central America,2007,0.146
Central America,2007,0.88
Central America,2007,1.034
Central America,2007,0.39
Central America,2007,0.423
Central America,2007,0.609
Central America,2007,0.419
Central America,2007,0.419
Central America,2007,0.549
Central America,2007,0.465
Central America,2007,0.799
Central America,2007,0.994
South America,2007,1.066
South America,2007,0.784
South America,2007,0.818
South America,2007,1.127
South America,2007,-0.109
South America,2007,0.713
South America,2007,0.227
South America,2007,-0.156
South America,2007,1.097
South America,2007,0.942
South America,2007,0.515
South America,2007,0.605
Central Asia,2007,5.809
Central Asia,2007,4.468
Central Asia,2007,0.91
Central Asia,2007,2.18
Central Asia,2007,1.234
Central Asia,2007,0.682
Central Asia,2007,0.682
Central Asia,2007,1.8
Central Asia,2007,1.426
Central Asia,2007,0.8
Central Asia,2007,1.543
Central Asia,2007,-0.716
Eastern Asia,2007,2.184
Eastern Asia,2007,4.756
Eastern Asia,2007,1.509
Eastern Asia,2007,1.25
Eastern Asia,2007,1.888
Eastern Asia,2007,1.488
Eastern Asia,2007,0.888
Eastern Asia,2007,1.316
Eastern Asia,2007,1.357
Eastern Asia,2007,0.64
Eastern Asia,2007,1.508
Eastern Asia,2007,2.041
Southern Asia,2007,0.581
Southern Asia,2007,0.989
Southern Asia,2007,-0.118
Southern Asia,2007,1.362
Southern Asia,2007,0.827
Southern Asia,2007,0.605
Southern Asia,2007,0.54
Southern Asia,2007,0.628
Southern Asia,2007,0.605
Southern Asia,2007,-0.028
Southern Asia,2007,1.4
Southern Asia,2007,0.253
South-Eastern Asia,2007,0.709
South-Eastern Asia,2007,0.718
South-Eastern Asia,2007,0.676
South-Eastern Asia,2007,0.4
South-Eastern Asia,2007,0.179
South-Eastern Asia,2007,0.72
South-Eastern Asia,2007,0.437
South-Eastern Asia,2007,0.465
South-Eastern Asia,2007,0.398
South-Eastern Asia,2007,0.347
South-Eastern Asia,2007,0.03
South-Eastern Asia,2007,0.856
Western Asia,2007,-0.686
Western Asia,2007,0.807
Western Asia,2007,0.461
Western Asia,2007,0.173
Western Asia,2007,2.379
Western Asia,2007,1.46
Western Asia,2007,1.159
Western Asia,2007,1.76
Western Asia,2007,1.52
Western Asia,2007,1.316
Western Asia,2007,0.776
Western Asia,2007,0.315
Eastern Europe,2007,6.717
Eastern Europe,2007,0.279
Eastern Europe,2007,3.32
Eastern Europe,2007,3.782
Eastern Europe,2007,1.843
Eastern Europe,2007,0.751
Eastern Europe,2007,1.202
Eastern Europe,2007,1.887
Eastern Europe,2007,1.413
Eastern Europe,2007,2.646
Eastern Europe,2007,2.245
Eastern Europe,2007,3.007
Northern Europe,2007,3.003
Northern Europe,2007,-0.418
Northern Europe,2007,4.533
Northern Europe,2007,2.696
Northern Europe,2007,1.048
Northern Europe,2007,1.118
Northern Europe,2007,0.496
Northern Europe,2007,1.159
Northern Europe,2007,0.085
Northern Europe,2007,1.547
Northern Europe,2007,0.649
Northern Europe,2007,3.575
Southern Europe,2007,2.33
Southern Europe,2007,2.384
Southern Europe,2007,1.397
Southern Europe,2007,1.917
Southern Europe,2007,1.662
Southern Europe,2007,1.685
Southern Europe,2007,1.647
Southern Europe,2007,1.078
Southern Europe,2007,-0.058
Southern Europe,2007,0.401
Southern Europe,2007,-0.498
Southern Europe,2007,-0.321
Western Europe,2007,4.341
Western Europe,2007,3.608
Western Europe,2007,1.961
Western Europe,2007,4.331
Western Europe,2007,2.126
Western Europe,2007,1.954
Western Europe,2007,0.535
Western Europe,2007,0.459
Western Europe,2007,-0.594
Western Europe,2007,-0.027
Western Europe,2007,-0.202
Western Europe,2007,0.406
Australia and New Zealand,2007,0.29
Australia and New Zealand,2007,1.732
Australia and New Zealand,2007,0.668
Australia and New Zealand,2007,0.939
Australia and New Zealand,2007,2.133
Australia and New Zealand,2007,-1.226
Australia and New Zealand,2007,0.383
Australia and New Zealand,2007,1.174
Australia and New Zealand,2007,1.321
Australia and New Zealand,2007,1.411
Australia and New Zealand,2007,0.938
Australia and New Zealand,2007,0.324
Antarctica,2008,-0.715
Antarctica,2008,-0.723
Antarctica,2008,0.967
Antarctica,2008,2.175
Antarctica,2008,-0.216
Antarctica,2008,-1.95
Antarctica,2008,3.09
Antarctica,2008,0.083
Antarctica,2008,4.235
Antarctica,2008,-0.102
Antarctica,2008,0.449
Antarctica,2008,0.595
South Africa,2008,0.196
South Africa,2008,0.869
South Africa,2008,0.312
South Africa,2008,0.037
South Africa,2008,1.79
South Africa,2008,1.044
South Africa,2008,0.905
South Africa,2008,1.499
South Africa,2008,-0.652
South Africa,2008,1.235
South Africa,2008,0.978
South Africa,2008,1.455
Africa,2008,-0.068
Africa,2008,0.167
Africa,2008,0.975
Africa,2008,0.65
Africa,2008,1.057
Africa,2008,0.882
Africa,2008,1.059
Africa,2008,1.039
Africa,2008,1.064
Africa,2008,0.898
Africa,2008,0.792
Africa,2008,1.064
Eastern Africa,2008,0.596
Eastern Africa,2008,0.134
Eastern Africa,2008,0.078
Eastern Africa,2008,0.149
Eastern Africa,2008,0.647
Eastern Africa,2008,0.279
Eastern Africa,2008,0.947
Eastern Africa,2008,0.919
Eastern Africa,2008,1.247
Eastern Africa,2008,1.015
Eastern Africa,2008,0.896
Eastern Africa,2008,0.94
Middle Africa,2008,0.056
Middle Africa,2008,0.093
Middle Africa,2008,0.554
Middle Africa,2008,-0.101
Middle Africa,2008,0.79
Middle Africa,2008,0.595
Middle Africa,2008,0.674
Middle Africa,2008,0.813
Middle Africa,2008,0.792
Middle Africa,2008,0.772
Middle Africa,2008,0.852
Middle Africa,2008,1.279
Northern Africa,2008,0.102
Northern Africa,2008,-0.036
Northern Africa,2008,1.83
Northern Africa,2008,1.581
Northern Africa,2008,1.396
Northern Africa,2008,1.268
Northern Africa,2008,1.674
Northern Africa,2008,1.276
Northern Africa,2008,1.512
Northern Africa,2008,0.736
Northern Africa,2008,0.676
Northern Africa,2008,0.895
Southern Africa,2008,-0.098
Southern Africa,2008,0.348
Southern Africa,2008,-0.052
Southern Africa,2008,-0.273
Southern Africa,2008,1.822
Southern Africa,2008,1.275
Southern Africa,2008,1.106
Southern Africa,2008,1.62
Southern Africa,2008,0.024
Southern Africa,2008,1.586
Southern Africa,2008,0.925
Southern Africa,2008,0.79
Western Africa,2008,-1.111
Western Africa,2008,0.481
Western Africa,2008,1.619
Western Africa,2008,1.089
Western Africa,2008,0.965
Western Africa,2008,1.103
Western Africa,2008,0.712
Western Africa,2008,0.823
Western Africa,2008,0.999
Western Africa,2008,0.836
Western Africa,2008,0.72
Western Africa,2008,1.313
Northern America,2008,1.185
Northern America,2008,-0.242
Northern America,2008,-0.076
Northern America,2008,0.349
Northern America,2008,0.527
Northern America,2008,0.806
Northern America,2008,0.575
Northern America,2008,0.575
Northern America,2008,0.482
Northern America,2008,0.428
Northern America,2008,1.444
Northern America,2008,-0.942
Central America,2008,0.591
Central America,2008,1.535
Central America,2008,0.401
